Order	Subject	Home	Guanhua	Guanhua.num	Geo	Geo.num	Sex	Sex.num	Age	Num_Chinese	Num_ProfLangs	Num_Langs	English	Canto	stim_order	stim_PY	stim_Pho	stim_SyStruct	stim_PYLen	stim_SegLen	stim_Freq	stim_HD	stim_PND	stim_NF	stim_C	resp_order	Response	resp_Key
3326	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t3	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	6	cai4	caI4
3327	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t3	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	7	cai1	caI1
3328	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t3	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	8	mai3	maI3
3329	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t3	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	9	mai4	maI4
3330	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t3	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	10	nan3	nan3
3331	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t3	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	11	nan4	nan4
3332	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t3	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	12	zai4	zaI4
3333	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t3	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	13	sai4	saI4
3334	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t3	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	14	tai4	TaI4
3335	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t3	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	15	pan4	Pan4
3336	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t4	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	0	guo4	kuo4
3337	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t4	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	1	guo4	kuo4
3338	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t4	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	2	gu4	ku4
3339	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t4	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	3	gun3	kun3
3340	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t4	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	4	guan1	kuan1
3341	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t4	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	5	gu1	ku1
3342	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t4	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	6	nuo4	nuo4
3343	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t4	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	7	mo4	muo4
3344	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t4	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	8	cuo4	cuo4
3345	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t4	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	9	duo4	tuo4
3346	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t4	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	10	bo1	puo1
3347	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t4	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	11	duo2	tuo2
3348	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	0	ceng1	c@N1
3349	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	1	beng1	p@N1
3350	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	2	cang2	caN2
3351	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	3	cen1	c@n1
3352	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	4	ce4	c@4
3353	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	5	zeng1	z@N1
3354	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	6	seng1	s@N1
3355	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	7	teng1	T@N1
3356	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	8	pen2	P@n2
3357	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	9	che3	C@3
3358	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	10	cai1	caI1
3359	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	11	cang2	caN2
3360	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t5	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	12	cong1	coN1
3361	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t6	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	0	du2	tu2
3362	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t6	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	1	duo2	tuo2
3363	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t6	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	2	da1	ta1
3364	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t6	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	3	de2	t@2
3365	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t6	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	4	deng3	t@N3
3366	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t6	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	5	bu4	pu4
3367	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t6	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	6	cu4	cu4
3368	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t6	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	7	zu1	zu1
3369	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t6	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	8	cu1	cu1
3370	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t6	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	9	pu4	Pu4
3371	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t6	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	10	qu4	Qy4
3372	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t6	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	11	zu4	zu4
3373	28	Shandong	Yes	1	North	1	M	0	26	1	1	2	7	0	t6	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	12	dun1	tun1
3374	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	0	ye1	iE1
3375	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	1	jie1	JiE1
3376	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	2	jue1	JyE1
3377	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	3	jian1	JiEn1
3378	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	4	xie1	XiE1
3379	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	5	jie1	JiE1
3380	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	6	ye4	iE4
3381	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	7	jian1	JiEn1
3382	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	8	ye4	iE4
3383	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	9	xie1	XiE1
3384	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	10	xue1	XyE1
3385	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	11	yi4	i4
3386	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	12	xie2	XiE2
3387	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	13	xian1	XiEn1
3388	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	14	xuan1	XyEn1
3389	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	15	xue3	XyE3
3390	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	16	ye4	iE4
3391	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	17	yun4	yn4
3392	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	18	yuan1	yEn1
3393	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	19	jie2	JiE2
3394	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	20	ye3	iE3
3395	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t1	ye1	iE1	GV	2	2	2.09	2	18	5.37	0.3	21	jian1	JiEn1
3396	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	0	wai4	uaI4
3397	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	1	lai4	laI4
3398	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	2	nai3	naI3
3399	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	3	nai4	naI4
3400	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	4	yue4	yE4
3401	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	5	nai4	naI4
3402	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	6	nai3	naI3
3403	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	7	wei4	ueI4
3404	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	8	nai2	naI2
3405	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t2	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	9	nai3	naI3
3406	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t3	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	0	guo4	kuo4
3407	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t3	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	1	guo3	kuo3
3408	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t3	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	2	nuo4	nuo4
3409	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t3	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	3	lu4	lu4
3410	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t3	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	4	nu3	nu3
3411	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t3	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	5	gun3	kun3
3412	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t3	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	6	ge1	k@1
3413	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t3	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	7	guo1	kuo1
3414	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t3	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	8	guo4	kuo4
3415	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t3	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	9	nuo1	nuo1
3416	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t3	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	10	luo1	luo1
3417	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t3	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	11	luo2	luo2
3418	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t3	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	12	gong3	koN3
3419	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t3	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	13	gu1	ku1
3420	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t3	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	14	gu3	ku3
3421	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t3	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	15	guai4	kuaI4
3422	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t3	guo4	kuo4	CGV	3	3	5.05	1	22	4.29	0.55	16	guai3	kuaI3
3423	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t4	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	0	du2	tu2
3424	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t4	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	1	dou1	toU1
3425	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t4	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	2	shou4	SoU4
3426	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t4	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	3	nu2	nu2
3427	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t4	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	4	nu3	nu3
3428	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t4	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	5	duo1	tuo1
3429	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t4	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	6	duan1	tuan1
3430	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t4	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	7	yu2	y2
3431	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t4	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	8	yu3	y3
3432	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t4	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	9	yun4	yn4
3433	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t4	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	10	hun1	xun1
3434	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t4	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	11	hun2	xun2
3435	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t4	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	12	duo1	tuo1
3436	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t4	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	13	duan1	tuan1
3437	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t4	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	14	dun4	tun4
3438	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t4	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	15	dui4	tueI4
3439	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t4	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	16	dui1	tueI1
3440	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t5	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	0	an3	an3
3441	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t5	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	1	an1	an1
3442	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t5	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	2	ang1	aN1
3443	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t5	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	3	han3	xan3
3444	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t5	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	4	han4	xan4
3445	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t5	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	5	nan4	nan4
3446	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t5	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	6	nan2	nan2
3447	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t5	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	7	nan2	nan2
3448	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t5	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	8	pan4	Pan4
3449	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t5	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	9	wan4	uan4
3450	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t5	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	10	wan3	uan3
3451	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t5	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	11	wang4	uaN4
3452	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t5	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	12	wang1	uaN1
3453	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t5	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	13	ai2	aI2
3454	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t5	an3	an3	VN	2	2	2.02	2	23	3.64	0.55	14	en1	@n1
3455	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	0	ceng1	c@N1
3456	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	1	ceng1	c@N1
3457	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	2	ceng4	c@N4
3458	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	3	cheng1	C@N1
3459	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	4	cheng3	C@N3
3460	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	5	cheng4	C@N4
3461	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	6	chen4	C@n4
3462	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	7	ceng2	c@N2
3463	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	8	chang2	CaN2
3464	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	9	chang4	CaN4
3465	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	10	cang1	caN1
3466	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	11	chang1	CaN1
3467	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	12	chang4	CaN4
3468	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	13	ceng4	c@N4
3469	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	14	ceng2	c@N2
3470	29	Hunan	No	0	South	0	F	1	25	3	3	4	6	0	t6	ceng1	c@N1	CVN	4	3	1.11	1	18	3.42	0.61	15	en1	@n1
3471	30	Heilongjiang/Guangdong	Other	NA	Other	NA	F	1	24	2	2	3	6.5	2	t1	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	0	wai4	uaI4
3472	30	Heilongjiang/Guangdong	Other	NA	Other	NA	F	1	24	2	2	3	6.5	2	t1	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	1	wai1	uaI1
3473	30	Heilongjiang/Guangdong	Other	NA	Other	NA	F	1	24	2	2	3	6.5	2	t1	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	2	cai1	caI1
3474	30	Heilongjiang/Guangdong	Other	NA	Other	NA	F	1	24	2	2	3	6.5	2	t1	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	3	bai1	paI1
3475	30	Heilongjiang/Guangdong	Other	NA	Other	NA	F	1	24	2	2	3	6.5	2	t1	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	4	bai4	paI4
3476	30	Heilongjiang/Guangdong	Other	NA	Other	NA	F	1	24	2	2	3	6.5	2	t1	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	5	cai4	caI4
3477	30	Heilongjiang/Guangdong	Other	NA	Other	NA	F	1	24	2	2	3	6.5	2	t1	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	6	lai4	laI4
3478	30	Heilongjiang/Guangdong	Other	NA	Other	NA	F	1	24	2	2	3	6.5	2	t1	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	7	lai2	laI2
3479	30	Heilongjiang/Guangdong	Other	NA	Other	NA	F	1	24	2	2	3	6.5	2	t1	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	8	wa1	ua1
3480	30	Heilongjiang/Guangdong	Other	NA	Other	NA	F	1	24	2	2	3	6.5	2	t1	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	9	wa4	ua4
3481	30	Heilongjiang/Guangdong	Other	NA	Other	NA	F	1	24	2	2	3	6.5	2	t1	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	10	ya1	ia1
3482	30	Heilongjiang/Guangdong	Other	NA	Other	NA	F	1	24	2	2	3	6.5	2	t1	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	11	ya2	ia2
3483	30	Heilongjiang/Guangdong	Other	NA	Other	NA	F	1	24	2	2	3	6.5	2	t1	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	12	ya3	ia3
3484	30	Heilongjiang/Guangdong	Other	NA	Other	NA	F	1	24	2	2	3	6.5	2	t1	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	13	ca1	ca1
3485	30	Heilongjiang/Guangdong	Other	NA	Other	NA	F	1	24	2	2	3	6.5	2	t1	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	14	ta4	Ta4
3486	30	Heilongjiang/Guangdong	Other	NA	Other	NA	F	1	24	2	2	3	6.5	2	t1	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	15	ga1	ka1
3487	30	Heilongjiang/Guangdong	Other	NA	Other	NA	F	1	24	2	2	3	6.5	2	t1	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	16	gai3	kaI3
3488	30	Heilongjiang/Guangdong	Other	NA	Other	NA	F	1	24	2	2	3	6.5	2	t1	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	17	gai4	kaI4
3489	30	Heilongjiang/Guangdong	Other	NA	Other	NA	F	1	24	2	2	3	6.5	2	t1	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	18	cai4	caI4
3490	30	Heilongjiang/Guangdong	Other	NA	Other	NA	F	1	24	2	2	3	6.5	2	t1	wai4	uaI4	GVV	3	3	3.61	1	29	4.78	0.35	19	lai4	laI4
3491	30	Heilongjiang/Guangdong	Other	NA	Other	NA	F	1	24	2	2	3	6.5	2	t2	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	0	du2	tu2
3492	30	Heilongjiang/Guangdong	Other	NA	Other	NA	F	1	24	2	2	3	6.5	2	t2	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	1	du3	tu3
3493	30	Heilongjiang/Guangdong	Other	NA	Other	NA	F	1	24	2	2	3	6.5	2	t2	du2	tu2	CV	2	2	3.81	8	20	4.81	0.44	2	du4	tu4
